Product_link,Photo_url,Description,Unique_product_id,Price,Product_score,review_bold,ratings,review,verified,date,by,helpful,FINAL_SCORE
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Just a 5 star review passing by that's bound to be lost in the other reviews.,5,"These do what they are meant to do which is play music. At Â£10 I didn't expect that much and was amazed at how small these were compared to other earbuds. These have great sound quality and rival the sound of the iLuv'd that I had. The iLuv's were really uncomfortable ,but these are on that level. These are really small headphones and I feel like these might have the same ear pain that the iLuv's had. I can feel them slightly in my head when I put them. I kind of like this and hate this at the same time. If you like the earbuds to stay in your ear, you will like these. If you can handle a little uncomfortably than I would say to get these, but if you can't then keep searching. Even if you don't like the sound or fit, then you only wasted Â£10.",0,25/04/17,Clyde Gardner,0,43
https://www.amazon.co.uk/Bluetooth-Speakers-XuDirect-Portable-Subwoofer-WHITE/dp/B01MQD4EWA/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71FER1UJhcL._AC_SL1500_.jpg,"Experience clear sound with our Bluetooth speaker, made for easy carrying and strong build. Even though it's small, it gives powerful sound with good bass and clear highs. Enjoy long battery life and easy connection with your devices. Its stylish look and simple controls make it great for music, podcasts, and more, at home or on the go.",4,4.99,88,A treat for the price!,5,I really like this speaker. The function and sound are excellent for the price. I love the music timer. The soft light is perfect. I love this speaker for travel ans home.,0,27/03/17,Clyde Gardner,0,100
https://www.amazon.co.uk/Earphones-In-ear-Black-Red-White/dp/B07166Q2LS/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/615SYkkPyDL._AC_SL1500_.jpg,"Superior Sound Quality: Enjoy crystal clear audio with deep bass and crisp highs. These earphones are engineered to deliver an immersive sound experience, making your music, podcasts, and calls sound better than ever.
Comfortable Fit: Ergonomically designed for maximum comfort, these earphones come with multiple sizes of ear tips to ensure a secure and comfortable fit for all ear sizes. The lightweight design ensures they can be worn for extended periods without discomfort.
Durable and Stylish: Made with high-quality materials, these earphones are built to last. The tangle-free cable and sturdy construction ensure durability, while the sleek design adds a touch of style to your look.
In-line Microphone and Controls: Convenient in-line controls allow you to manage your music and calls with ease. The built-in microphone ensures clear voice transmission, making it easy to take calls on the go.
Universal Compatibility: These earphones are compatible with a wide range of devices, including smartphones, tablets, laptops, and more. The standard 3.5mm jack ensures easy connectivity to any device with a headphone port.",0,49.99,65,Needed a good pair of ear buds since my last one died,5,"Reason: Needed a good pair of ear buds since my last one died.Product: It comes with 2 pairs of extra tips a smaller and a larger one. The medium size one that's on the ear bud itself fits rather comfortable in the ears. It's not heavily bass but the sound resonates well. You can hear the instruments, vocals and effects clearly with the right audio settings.Conclusion: You are getting a good quality ear bud at a rather cheap price.",0,28/04/17,Diane Moore,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,5 reasons for 5 stars!,5,"YES! These are really nice ear buds. Sound quality is great (coming from a non-audiophile) and all I asked for. They are comfortable and fit perfectly for me! and probably for you too. They ship with 2 pair of interchangeable ""buds"" along with the ones that are already on the ear buds. They vary in sizes so it fits the hole in your ear! Wow, I need to learn all these terms, but leave a comment, if you have a question. I'll do my best to explain my ignorance. Or you can explain to me!What I'm trying to say is, for the money, these ear buds are awesome!Solid sound qualityGreat fitThey don't fall out when I'm doing moving aroundCord is adequate length in my daily useand you can't beat that price!",0,25/04/17,Diane Moore,0,93
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Very comfortable,5,"Very comfortable, fantastic sound, and exceptional quality. These were also a great value. At the time I bought these they looked good and were about Â£10. I was truly surprised when they showed up and were of exceptional quality. The rubber tips are ofset and have a funny shape. This helps it fit in the ear, but prevents it from being pushed too far into the ear. They have 3 sizes of ruber tip to choose from and fit securely in the ear without being tight. Again the rubber pieces are an odd shape which makes them more flexible while still sturdy at least so far they are.I plugged these into my computer to test them and I was so impressed I wanted to stop using my external speakers. The sound is impressive. To my untrained ears these were as good as Bose for a lot less money.",0,26/04/17,Florence Dixon,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,good buy and great value earphones.,5,"Wonderful earphones for Â£10. These are replacing some cheap ear phones that came with my phone.I bought these for exercising and I am surprised that they stay in my ear relatively well. I use these for jogging, hiking, and going to the gym.Sometimes I have to readjust while jogging but they stayed in my ears better than the cheapo earphones that came with my phone.I like that these come with 3 different sizes ear tips. I use the medium or large ones. the small ones are too small for my ears, and they just fall out my ears.I have to see how longs these will last me. and I would not feel too bad if these wear our over time or break. These are cheap enough for me to buy more. I rarely like earphones, I am more of a headphones kind of guy but for exercising, these will have to do.",0,25/04/17,Cathy Baker,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,"Great for the price, good fit.",5,"They fit very snugly in my ear, and the sounds quality is quite good. There seems to be alot more bass in these than in other headphones; so much that it almost seems to be muting the higher end, but I think I am just not used to hear this much low end, so it is tricking me a bit. For the low pince, I am pretty happy. Plus they are one of the best fits I have had in earbuds. They do go pretty deep into the ear though, so if that's uncomfortable, these may not be for you. I think they are way better than apple headphones, or similar designs that don't fit into the ear very securely.Jogging with them works very well, they stay put and don't move, and the wiring isn't so heavy that is yanks them out as you run. I will probably buy these again next time I need earbuds.",0,25/04/17,Joseph Ferguson,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Outstanding for the price.,5,"There are limits to how good earbuds can sound, no matter how much you spend. I have Sennheiser and Grado over the ear headphones, and while these do not sound nearly as good as those audiophile headphones, these very inexpensive and convenient earbuds are quite listenable. There are times when you don't want to be wearing a big set of headphones and there are also times when others don't feel like hearing what you're listening to (audiophile headphones are not soundproof) or you don't feel like hearing a lot of environmental noise. As other reviewers have noted, it is important to fit them properly; once that is done they are going to give you just about the best sound available from these types of headphones. Great buy.",0,25/04/17,Edwin Wagner,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Excellent earbuds!,5,"These ear buds worked flawlessly through rough times. I drummed with these, I worked out with these, carried them in my pocket and pulled them out everyday. Not only are they durable but the sound quality is superb compared to any other earbuds I have ever worn. Unfortunately yesterday was their last day. The right earbud went out. I knew it had this coming because there was a small tear in the right wire. I had this tear for about 3 months though and they still worked perfectly fine. I will still use the broken ones for hard, sweaty work situations though. I had another pair at the ready and they're working perfectly! Just need to burn them in a little bit..I would highly recommend these earbuds, especially at the extremely low price they are being sold for..",0,24/04/17,Carol Kelly,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Amazing Earphones!,5,"These earphones have to be one of the best earphones I have bought. I went through so many pairs of skullcandy like the ink and inkd 2.0, but these have really good bass for like dubstep which I like. I'm not saying skullcandy is bad, trust me the inkd earphones are actually really loud, but the music clarity of these doesn't need a really loud sound. These earphones in all have good bass, a nice sound that you won't be saying you want it louder, and they also are a good fit in your ear. They won't come off if you pull on them or when your running which is nice. They are also comfortable if you have the right size buds and have them in right.",0,25/04/17,Debbie Hall,0,100
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Great fit and secure,5,"These earbuds fit great and are very secure when I move around. They also do a great job of blocking outside noise. The sound quality is fine for me - I usually listen to podcasts and radio broadcasts and I'm not much of an audiophile, but as far as I'm concerned, these buds sound terrific.I wish the wires were a little thicker and not so prone to tangling when in storage, but for he price I'm not going to complain. I've ordered a second set to have in case I lose these.This is the fifth set of earbuds I've tried in search of something that would stay in place comfortably while moving around, including 2 different ear-hook styles, and these are the best by far. They're also the cheapest. Go figure.",0,27/04/17,Alex Fox,0,100
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,"Nice ear buds, grat price, great quality",5,"Well made and inexpensive ear buds with good soung , and cords are mode of material that stays soft and pliable instead of getting hard and cracking like many lower priced ear buds do. I and my wife use these in a setup that allows us to hear TV (steaming) through ear buds instead of speaker volume, and it is all we could ask for in quality and sound. I use a small mixer ( Beringer) coming out of the Samsung TV headphone out to split sound ad provide each of us with an adjustable sound level and personal listening of our viewing. I also use a set of these at work in order to stream music on my PC while I work. Again fine good quality sound at an affordable price.",0,27/04/17,Ray Elliott,0,43
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Amazing Earphones!!,5,"Well I had the JVC Xtreme Xplosive Headphones? Had a weak connection in both side of the speakers. Second one did one one side. So? I needed something that would help replace them! Came across these ""AMAZING"" Earphones! I didn't expect them to be good! They are great for their price and sound quality! I don't really care about the look! But they are great earphones only nice, Clear Sound! Aren't really good for the bass Addicts. Which I am one but it's satisfying! Only thing bad about them is they tangle easy! But it doesn't bother me! I recommend these to the music lovers! Not a lot of bass in them! But it'll do! Sounds great on all types of music!",0,25/04/17,Bonnie Patterson,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Cant be beat for the price,5,"These are amazing for the price. I cant tell you how many times I have purchased very high end ear buds only to lose them, or in one case have them chewed by my dog. I gave up and bought a bunch of cheap but high rated models. These earbuds not only have better sound than any other in their price range but they surpass ear buds that cost 2 to 3 times more than they do.- great sound- noticeable bass without distortion- comfortable fit that wont fall outI do miss having the noise canceling, inline microphone and controls as well as the superior sound offered by the Â£200+ earbud market, but at the end of the day if these get lost I can order another pair without breaking the bank and that's where these headphones take the lead.",0,25/04/17,Mildred Hunter,0,43
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Finally earphones that won't make me deaf,5,"The best thing about them is that they're quieter. They need the volume at about the same level as my laptop's speakers. I don't have to keep checking the volume before putting them on, to avoid hearing damage. I need to turn my laptop's volume way up for speakers but way down for earphones. My J-Buds were painfully loud if the volume was above 33%. At 75%, we're talking permanent damage. With these, they're comfortable at 50-75%. Even at 100% it's just a little uncomfortable.The second nice thing about them is the L-shaped jack, which for laptops is what I prefer.Finally, these come with three pairs of rubber ear pieces, so you can find the right fit.",0,25/04/17,Samantha Rose,0,43
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Amazing for the price.,5,"These in ear headphones are simply amazing. For less than Â£10 you cannot find anything better. Even my more expensive headphones that I replaced with these don't sound nearly as good. You can sometimes hear the rustling of the wires when you move your head around, but if you position them correctly in your ear you can minimize the sound. This would be annoying if they weren't so inexpensive and quality sounding. And with 3 caps, you'll be able to fit them comfortably. If you're looking for a back-up pair of headphones for some really high quality ones or want a pair that sound really great but can't bring yourself to spend so much money, then go with these. You won't be disappointed.",0,25/04/17,Darrell Green,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,They went through the washer and dryer...,5,"There should be a bonus boost star available because I go through earbuds like NO ONES business and these are AMAZING! My the cat chews my cords so I try to pay very little for them because it's the cat who ruins them so I never buy expensive ones so I got these cheap, hoping they'd fit the bill until the cat found them. But MAJOR MAJOR MAJOR props to this pair: they went through the washer AND dryer and still work like brand new. No echo-sound, no probelms of any kind. They work like brand new. The cat still hasn't found them and they're still working BEAUTIFUL. HIGHLY RECOMMEND this pair for anyone on a budget hoping for a long-lasting set.",0,27/04/17,Bonnie Bennett,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Amazing value,5,"These headphones offer the most bang for your buck I've ever seen in a pair of earbuds - they sound like headphones 5x their cost. The fit is perfect as well - very comfortable in my ears, and seals out basically all sound (I use them as earplugs at night sometimes when I can't find my actual ear plugs). If there's any downside it's that the cable is thin and has a cheap plasticy feel to it, and it tangles pretty easily. But despite this the headphones have held up surprisingly well. I used to buy skullcandy, but these will be my default earbuds for the foreseeable future. I just wish there was a slightly more expensive variant with an inline mic/control and a better quality cable!",0,26/04/17,Beth Hicks,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,"Very good, and amazing for price",5,"These buds are very nice. They have great sound and transmit bass well. The actually fit into the ear and each side is slightly different. There is a true right/left bud. When putting them on the canal part should be towards your face, the flatter part towards your back. They fit well and do not fall out from casual movement. They include a few different canal sizes for different sized people. These are a huge upgrade from most stock buds that come with players. You can not hear them at all when removed from ear, so you will not bug people next to you.Only down side is because of their shape and material they are a little harder to untangle.I liked them enough to buy a second set for work and home.",0,26/04/17,Anne Watson,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,One more rave review,5,"This was my first pair of earbuds. They sound great and fit well in my ears. I ran 13 miles with them in and they didn't slip or hurt. I put them through the washing machine and they still worked like new. I finally destroyed them the second time I put them through the dryer...I didn't realize how much better these were until I tried to replace them. I've tried three other sets. A cheap no name brand, no surprise it was crap, a Phillips set for sports that hurt and fit poorly, and skullcandy fits, which stay in my ear, but don't seal the ear canal like these do and the silicone comes off too easily - already lost.Second set of these is on the way now, should have stuck with them in the first place...",0,25/04/17,Norma Long,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Very good quality.,5,They do what they are made to do. The sound is crisp and there isn't any echo or muffle to the bass.Using them right now and have used them everyday for 1 to 10+hours a day for 2 full months. Sound hasn't downgraded at all.The in-ear parts of the headphones are very comfortable and are very light so you barely notice them while wearing them.The cord is relatively fragile feeling but no more then any other basic headphones.Further update: It has now been well over a month and they are still working and no noticeable degradation of sound quality. Easily the best earbuds i have ever bought.Overall I am very satisfied with them and will purchase again if the need arises.,0,25/04/17,June Adams,0,43
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,"GREAT bass response, comfortable and lightweight!",5,"These sound great, period. I hate the hard plastic buds that came with my iPhone. I have a small ear canal and need buds with silicon ends that fit snugly into my ear. My old Samsun Galaxy S4 buds sounded GREAT, but they started getting crackly and the left ear went out after about 3 months of almost daily use. I didn't trust the ""Samsung"" earbuds on here, too many fakes and imitations. I saw these were top rated with over 35k reviews. I have to agree, these sound exactly like what I was looking for. They have soft tips with three different sizes, the bass response is EXCELLENT, and they weigh next to nothing. Plus the blue version was only Â£10.10. Perfect.",0,24/04/17,Donald Wood,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,It's amazing for the price.,5,"These are really amazing ear buds.1st of all they fit exactly right for me.2nd they do come with replaceable buds that come in large to small sizes.3rd it has really good bass4th the build quality is excellent.5th price is really cheap!6th out of other headphones i tried, this is the best.-imo7th they do not slip out of the ear because of it's ergo-fit, it's at a slight angle so it won't actually slip out! tight and snuggled.8th they slightly bleed - but cares if you love music :)9th i could not hear myself talking while listening to music - teehee10th overall; great product!I would recommend these to anyone looking to replace their headphones like the ipod stock ones or any other crappy headphones!",0,25/04/17,Vernon Nelson,0,100
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,AMAZING!,5,"These guys don't quite look as pictured because of the angle. They are offset buds with a shelf the sits in your ear. They are THE most comfortable headphones I've ever had. The sound is great and the quality is VERY durable. I highly recommend these. The have a covering at the base of each bud to keep the wires from bending or wearing out quickly. The only downside is that the audiojack is a 90 degree plug rather than a straight in plug. This is great for stationary listening at a desk, but not mobile listening as the wires will bend and wear quickly. I hope they make updates to newer models and maybe include a protector for the wire on a straight jack.",0,24/04/17,Brandon Wagner,0,68
https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/618zves-P8L._AC_SL1500_.jpg,"Product Description:

Introducing the XuDirect In-Ear Earphones in a striking Black and Green color combination. These earphones promise an unparalleled audio experience with features and quality that seem too good to be true.

Key Features:

Enjoy clear sound with our wired earphones. They're compact but deliver decent audio with some bass and clear highs. The durable wire ensures a stable connection to your devices. Featuring a sleek design and easy-to-use controls, they're suitable for music, podcasts, and more, both at home and on the go.",1,49.99,74,Speakers for your ears,5,"You can't leave home to go anywhere without an electronic device. For the most part those devices can play your MP3's. So the next logical progression is not to leave your house without Ear Headphones, to listion to music or watch vids on the go. So why these?- Don't take up much space, so why not take 'em?- Music quality is excellent, like mini speakers in your ear- Way comfortable, the most usable and secure ergo design I have ever used.- Had these for a months and still in love.Oh and since they are not expensive, their small size is benefical since there will be more money in your pocket taking up room.Costs less than a six pack and last longer. Get them.",0,24/04/17,Kathy Bennett,0,68
