,authenticity_score
1517,0.00025153236
1518,0.00034592234
1519,0.0006944336
1520,0.00025663403
1521,0.00025311726
1522,0.0011737116
1523,0.0002546733
1524,0.00025914318
1525,0.00027383023
1526,0.00027856906
1527,0.00027856906
1528,0.0002534916
1529,0.00028206524
1530,0.00030697504
1531,0.0010816889
1532,0.00027712324
1533,0.0022783894
1534,0.00030824018
1535,0.00046549184
1536,0.00025404085
1537,0.00054895104
1538,0.00036075062
1539,0.00026470306
1540,0.998228
1541,0.0002853555
1542,0.00026742596
1543,0.0008800946
1544,0.0012969403
1545,0.011982791
1546,0.9988218
1547,0.00029380136
1548,0.00035135736
1549,0.011077691
1550,0.23334102
1551,0.0002918026
1552,0.0006943085
1553,0.00056426047
1554,0.0006672884
1555,0.00028475674
1556,0.0003012088
1557,0.0002994447
1558,0.0009785662
1559,0.00026348792
1560,0.0003157739
1561,0.00036291443
1562,0.00044493668
1563,0.0002604309
1564,0.00033264488
1565,0.00026950793
1566,0.00032096682
1567,0.00026887478
1568,0.00025600498
1569,0.00026712986
1570,0.012890161
1571,0.00034057332
1572,0.0002598156
1573,0.0007595063
1574,0.0004008529
1575,0.00035507517
1576,0.00029857754
1577,0.0004906588
1578,0.00026487574
1579,0.00034057218
1580,0.0003091602
1581,0.0002880179
1582,0.00035956333
1583,0.0031900788
1584,0.00026594487
1585,0.00033767085
1586,0.00031453813
1587,0.0002810672
1588,0.00027127744
1589,0.0002960883
1590,0.00041909722
1591,0.00030146618
1592,0.00028154592
1593,0.0002876066
1594,0.00028157514
1595,0.0003214436
1596,0.00069075474
1597,0.00025314576
1598,0.0006577424
1599,0.0003008638
1600,0.00025442478
1601,0.035565324
1602,0.0003065004
1603,0.000303543
1604,0.00028061357
1605,0.00029456115
1606,0.00038805153
1607,0.0002898675
1608,0.0039485
1609,0.00040044382
1610,0.00031738714
1611,0.00035273287
1612,0.0008360023
1613,0.00027451513
1614,0.0002980178
1615,0.00028544554
1616,0.0010547775
1617,0.0002964123
1618,0.9989328
1619,0.0010152947
1620,0.00042074764
1621,0.00025655326
1622,0.0002503934
1623,0.00037705264
1624,0.000319308
1625,0.00026068083
1626,0.13549107
1627,0.9820941
1628,0.00025800444
1629,0.00033788345
1630,0.00028208623
1631,0.00026912254
1632,0.0002777284
1633,0.000342137
1634,0.00025744762
1635,0.000316637
1636,0.00029742628
1637,0.00028076879
1638,0.00026762948
1639,0.00028596443
1640,0.00028428587
1641,0.00026676717
1642,0.0003051516
1643,0.00028581396
1644,0.000285887
1645,0.0794702
1646,0.00094691507
1647,0.00026603974
1648,0.00025987948
1649,0.00029424706
1650,0.00026373522
1651,0.00028600096
1652,0.00027171255
1653,0.00027785264
1654,0.0002614913
1655,0.00028746735
1656,0.00033829565
1657,0.00032679513
1658,0.00026062265
1659,0.0002989367
1660,0.00037195501
1661,0.00032527113
1662,0.00027051294
1663,0.26969194
1664,0.0002796705
1665,0.00027089028
1666,0.00030169878
1667,0.00027462508
1668,0.00026943703
1669,0.0002705965
1670,0.0006039045
1671,0.00029614818
1672,0.00026648372
1673,0.00025363837
1674,0.00028506477
1675,0.00026873458
1676,0.0002777567
1677,0.000289307
1678,0.00028759564
1679,0.00027660374
1680,0.0003097813
1681,0.0002723955
1682,0.00038781003
1683,0.0002926016
1684,0.0003111796
1685,0.00026970406
1686,0.00027190585
1687,0.00028047347
1688,0.00035003258
1689,0.00027695735
1690,0.0002962524
1691,0.0002596687
1692,0.00026301402
1693,0.00028873826
1694,0.00027967314
1695,0.00028569574
1696,0.00027194063
1697,0.0002956187
1698,0.00026154166
1699,0.00027403448
1700,0.00026512283
1701,0.0002559703
1702,0.00038548696
1703,0.00028895968
1704,0.00026255657
1705,0.00029016583
1706,0.00027827837
1707,0.00027410086
1708,0.00025990652
1709,0.00029291364
1710,0.0003003683
1711,0.33500564
1712,0.02483101
1713,0.045791186
1714,0.0002689017
1715,0.0002956985
1716,0.00027030695
1717,0.00027629355
1718,0.000302659
1719,0.0002691674
1720,0.00032264992
1721,0.00026065373
1722,0.0002754256
1723,0.0002535772
1724,0.00028723502
1725,0.00031213963
1726,0.00032591054
1727,0.0002682124
1728,0.00026462384
1729,0.0002596967
1730,0.00026725366
1731,0.00026305544
1732,0.000277077
1733,0.0002878524
1734,0.00031866843
1735,0.0002582471
1736,0.00027839647
1737,0.00030963836
1738,0.00026211186
1739,0.00026188954
1740,0.00034418318
1741,0.00028568567
1742,0.00047083944
1743,0.00030080357
1744,0.00026205013
1745,0.00028233376
1746,0.00027827919
1747,0.00058055716
1748,0.00026155837
1749,0.00027683593
1750,0.00027276325
1751,0.0005301044
1752,0.0002540883
1753,0.00027120736
1754,0.0002560411
1755,0.00027940984
1756,0.00030644666
1757,0.0002880311
1758,0.00025662422
1759,0.00025949502
1760,0.00030324157
1761,0.00028874542
1762,0.00027594314
1763,0.0002607029
1764,0.00033689386
1765,0.00027019024
1766,0.00025843235
1767,0.0006994738
1768,0.00042896142
1769,0.00027778032
1770,0.000293022
1771,0.00027477852
1772,0.0002928165
1773,0.0002671446
1774,0.00034208316
1775,0.00026548354
1776,0.9719345
1777,0.008605737
1778,0.00025503655
1779,0.00030813235
1780,0.023949647
1781,0.002658173
1782,0.012434849
1783,0.009887377
1784,0.028994067
1785,0.00025657332
1786,0.0003633049
1787,0.00026389697
1788,0.00026973803
1789,0.0002590367
1790,0.0002764503
1791,0.00025609529
1792,0.00025238178
1793,0.00025456163
1794,0.00025254092
1795,0.00027649195
1796,0.00025639092
1797,0.00025518276
1798,0.00029995933
1799,0.0003021726
1800,0.0002777811
1801,0.00038660134
1802,0.00028159557
1803,0.00027161205
1804,0.00030378532
1805,0.00070083066
1806,0.9981925
1807,0.00031008324
1808,0.00032769737
1809,0.0035171406
1810,0.00025393863
1811,0.0002733068
1812,0.0002669455
1813,0.00025693758
1814,0.00026507812
1815,0.0002640404
1816,0.00028828988
1817,0.0038032546
1818,0.0005580027
1819,0.00094116974
1820,0.0004221278
1821,0.00026478054
1822,0.0002778007
1823,0.0002824972
1824,0.0006375472
1825,0.0010796274
1826,0.0047558323
1827,0.00076450285
1828,0.021304924
1829,0.0007545179
1830,0.011091882
1831,0.0005082096
1832,0.0024524354
1833,0.001415628
1834,0.001995776
1835,0.0023655433
1836,0.00030710033
1837,0.0002827179
1838,0.0044368603
1839,0.00026838787
1840,0.0039713625
1841,0.010142684
1842,0.0013602023
1843,0.0022678627
1844,0.00027300182
1845,0.004532105
1846,0.0023655433
1847,0.0023655433
1848,0.0023655433
1849,0.0023655433
1850,0.0023655433
1851,0.05422522
1852,0.00041506745
1853,0.0041841785
1854,0.0016191439
1855,0.0044368603
1856,0.0041841785
1857,0.0042106407
1858,0.002683654
1859,0.0022269567
1860,0.06829513
1861,0.0008273582
1862,0.0025171046
1863,0.0044368603
1864,0.00033701514
1865,0.0005356649
1866,0.0041841785
1867,0.004080817
1868,0.0041841785
1869,0.0041841785
1870,0.0006632613
1871,0.02476026
1872,0.011498618
1873,0.00095517345
1874,0.00095517345
1875,0.00095517345
1876,0.00095517345
1877,0.0041841785
1878,0.007849647
1879,0.00063040893
1880,0.00095517345
1881,0.00095517345
1882,0.0041841785
1883,0.00095517345
1884,0.0014171037
1885,0.00095517345
1886,0.00095517345
1887,0.00027386498
1888,0.00045232903
1889,0.00029691972
1890,0.0023782821
1891,0.00035642585
1892,0.00044411336
1893,0.019171393
1894,0.00027205213
1895,0.00049358426
1896,0.54960424
1897,0.003385041
1898,0.00045730438
1899,0.0002676259
1900,0.00027029766
1901,0.0003302286
1902,0.00030738828
1903,0.00028527546
1904,0.0014480491
1905,0.03220566
1906,0.0023351193
1907,0.004073526
1908,0.0018325617
1909,0.0008351989
1910,0.005987409
1911,0.078102335
1912,0.00027021498
1913,0.0009019184
1914,0.94613594
1915,0.00030832397
1916,0.00075271743
1917,0.000409023
1918,0.9978531
1919,0.0030712574
1920,0.00053744594
1921,0.0005453822
1922,0.0005171773
1923,0.022878923
1924,0.0008465431
1925,0.002236762
1926,0.0025815535
1927,0.00047236253
1928,0.00047240526
1929,0.00039995057
1930,0.4428657
1931,0.0003085189
1932,0.00027701282
1933,0.00027667492
1934,0.0003392565
1935,0.0020363787
1936,0.0004186446
1937,0.0025323515
1938,0.00025295393
1939,0.00026669214
1940,0.004110794
1941,0.0004273362
1942,0.00026058365
1943,0.001177274
1944,0.00033715813
1945,0.0003142138
1946,0.00025941434
1947,0.0018077191
1948,0.00041636408
1949,0.0002710174
1950,0.00031626227
1951,0.0026584526
1952,0.00048813876
1953,0.0007745159
1954,0.0011939507
1955,0.0002886678
1956,0.006821163
1957,0.008982966
1958,0.004969233
1959,0.00786035
1960,0.38093287
1961,0.0002520413
1962,0.00028729637
1963,0.56105286
1964,0.00039382445
1965,0.00026002474
1966,0.00064351445
1967,0.5897311
1968,0.0048852614
1969,0.0002590093
1970,0.00026363414
1971,0.0002495402
1972,0.00025181842
1973,0.00025932063
1974,0.0018696811
1975,0.0039713625
1976,0.000424773
1977,0.000424773
1978,0.007616859
1979,0.003633046
1980,0.73541915
1981,0.14762984
1982,0.14762984
1983,0.0029396384
1984,0.73541915
1985,0.73541915
1986,0.007341648
1987,0.0029396384
1988,0.0010114657
1989,0.0017216007
1990,0.002971082
1991,0.005991702
1992,0.0039713625
1993,0.008032048
1994,0.0027475986
1995,0.0021485733
1996,0.0069164685
1997,0.00083466544
1998,0.00025287629
1999,0.0018858032
2000,0.00036073374
2001,0.0014943513
2002,0.0006417212
2003,0.00042003108
2004,0.0039713625
2005,0.0039713625
2006,0.0039713625
2007,0.0039713625
2008,0.00028447044
2009,0.00078320777
2010,0.0002622753
2011,0.00026594085
2012,0.002099757
2013,0.00028507021
2014,0.0011466657
2015,0.0005658921
2016,0.002407371
2017,0.00042664746
2018,0.0007180742
2019,0.0025211002
2020,0.00039546227
2021,0.00030628368
2022,0.0002537426
2023,0.0007671477
2024,0.0008818683
2025,0.0010446337
2026,0.0005163082
2027,0.00041715865
2028,0.0002710732
2029,0.0016193707
2030,0.001109805
2031,0.010854697
2032,0.002045684
2033,0.001739038
2034,0.0056497497
2035,0.00037284358
2036,0.0130427405
2037,0.0005170489
2038,0.0046302234
2039,0.0002664954
2040,0.0002847201
2041,0.0002697763
2042,0.0002688053
2043,0.00025632198
2044,0.0002687287
2045,0.00026801482
2046,0.00026767005
2047,0.00026193698
2048,0.00026188654
2049,0.00025318484
2050,0.00026329985
2051,0.0002696431
2052,0.00026412075
2053,0.0002692552
2054,0.00026348943
2055,0.00025138637
2056,0.00029068528
2057,0.00026482274
2058,0.00027662114
2059,0.00028473017
2060,0.00026721746
2061,0.0002658257
2062,0.0002622138
2063,0.00026515368
2064,0.0002696544
2065,0.00026776807
2066,0.0002621983
2067,0.00026153718
2068,0.0002602212
2069,0.00026506925
2070,0.00028042798
2071,0.00025960314
2072,0.00025669468
2073,0.0002692878
2074,0.00028276045
2075,0.00026476692
2076,0.00026791237
2077,0.00026512233
2078,0.00026402657
2079,0.00026498034
2080,0.00026996105
2081,0.00025404128
2082,0.0002669618
2083,0.00027279003
2084,0.0002723132
2085,0.00025634028
2086,0.00026852355
2087,0.00027087683
2088,0.00025789475
2089,0.0002525638
2090,0.0002564865
2091,0.0002797324
2092,0.00026559897
2093,0.00026608308
2094,0.00026593247
2095,0.0002692647
2096,0.00029025215
2097,0.00026711432
2098,0.00029369272
2099,0.00026023333
2100,0.0002648429
2101,0.0002776413
2102,0.00025731462
2103,0.00033326383
2104,0.00027892092
2105,0.00027916837
2106,0.00025994767
2107,0.0002802513
2108,0.00026801557
2109,0.0002528317
2110,0.00025614828
2111,0.00026904122
2112,0.0002604607
2113,0.00026014377
2114,0.0002622873
2115,0.00026791848
2116,0.0002609536
2117,0.00025649092
2118,0.0002617038
2119,0.00026056654
2120,0.00025970017
2121,0.0002659928
2122,0.00026167335
2123,0.0002613014
2124,0.00027137212
2125,0.00025779937
2126,0.00025835916
2127,0.00027287376
2128,0.0002640633
2129,0.00026218832
2130,0.0002595831
2131,0.0002521949
2132,0.0003972145
2133,0.0002892262
2134,0.00038155224
2135,0.00045702068
2136,0.0005303184
2137,0.00026482652
2138,0.00025651537
2139,0.00025235728
2140,0.0002505854
2141,0.00025073622
2142,0.00025857775
2143,0.00025795994
2144,0.0002573657
2145,0.0002614559
2146,0.00026088546
2147,0.00025858812
2148,0.00080376456
2149,0.00024826988
2150,0.00025417263
2151,0.0002532143
2152,0.00025452013
2153,0.000315237
2154,0.00025212805
2155,0.00026266972
2156,0.00025564496
2157,0.003567604
2158,0.0002632308
2159,0.00029004246
2160,0.00038819597
2161,0.00026630439
2162,0.00027977236
2163,0.0002889112
2164,0.00030051262
2165,0.00026843578
2166,0.00033118326
2167,0.00030087415
2168,0.00028710472
2169,0.008928287
2170,0.0007217302
2171,0.00027342356
2172,0.00038986115
2173,0.00027893658
2174,0.0002594757
2175,0.00030297574
2176,0.00027523164
2177,0.0003502093
2178,0.0002696508
2179,0.00026785058
2180,0.9995615
2181,0.00026050862
2182,0.0002676767
2183,0.00030399012
2184,0.00035094327
2185,0.00028180747
2186,0.00025367946
2187,0.00027363372
2188,0.00043830645
2189,0.00025128954
2190,0.0015756396
2191,0.00030815703
2192,0.0002834814
2193,0.0002660638
2194,0.00025289485
2195,0.0002842669
2196,0.00029054895
2197,0.00026445484
2198,0.0010716615
2199,0.00026623282
2200,0.00026783015
2201,0.00027139593
2202,0.00029095812
2203,0.00029495798
2204,0.00027831554
2205,0.00027874863
2206,0.00025343892
2207,0.000262535
2208,0.00026527402
2209,0.00027072965
2210,0.00027676625
2211,0.00027698904
2212,0.00028405825
2213,0.0004200305
2214,0.00025745895
2215,0.00026094314
2216,0.0002540234
2217,0.00026421493
2218,0.00033171472
2219,0.00027978598
2220,0.0002981275
2221,0.00030946216
2222,0.0010268688
2223,0.002632703
2224,0.0002917826
2225,0.00028640483
2226,0.0018280352
2227,0.0005391725
2228,0.00037579736
2229,0.00029103414
2230,0.013119938
2231,0.00028096052
2232,0.00041540051
2233,0.00031779194
2234,0.00035449257
2235,0.024129229
2236,0.0002851651
2237,0.00026641312
2238,0.00030028838
2239,0.00026203587
2240,0.00027216706
2241,0.0003960778
2242,0.00035660435
2243,0.00490901
2244,0.00028378947
2245,0.0003696497
2246,0.0005127327
2247,0.00025921015
2248,0.01482189
2249,0.0022419463
2250,0.00026104567
2251,0.00033099702
2252,0.00039758912
2253,0.00031497143
2254,0.00030318956
2255,0.00030399245
2256,0.0003454262
2257,0.0008598472
2258,0.00031339677
2259,0.00027027781
2260,0.00026009913
2261,0.00032236887
2262,0.0002745981
2263,0.000291194
2264,0.0004503113
2265,0.00027664832
2266,0.00032299585
2267,0.0003240575
2268,0.00027566493
2269,0.00032875472
2270,0.00026147385
2271,0.00026375332
2272,0.00025465485
2273,0.00029567903
2274,0.00028442952
2275,0.0009974132
2276,0.0022930487
2277,0.0002686644
2278,0.058731597
2279,0.99928075
2280,0.11043798
2281,0.74393076
2282,0.00055383553
2283,0.00040259422
2284,0.0031561733
2285,0.35689962
2286,0.00026037454
2287,0.00025916885
2288,0.00025835473
2289,0.00025425968
2290,0.0002770276
2291,0.00026438502
2292,0.000280413
2293,0.00025289512
2294,0.0003579558
2295,0.00026845443
2296,0.00025450438
2297,0.00026826
2298,0.0015334442
2299,0.00026989362
2300,0.00031179315
2301,0.000271546
2302,0.0002756673
2303,0.00025532805
2304,0.00097138
2305,0.00025669346
2306,0.0023240147
2307,0.00025526938
2308,0.00025278205
2309,0.00026572766
2310,0.0002698823
2311,0.00033346214
2312,0.00031562673
2313,0.00031965983
2314,0.0002828117
2315,0.0018636102
2316,0.00025554723
2317,0.0003441505
2318,0.00025980096
2319,0.0002710259
2320,0.00028609287
2321,0.00025807184
2322,0.0002797585
2323,0.00026664513
2324,0.00036527734
2325,0.0002827901
2326,0.00026391982
2327,0.00026391982
2328,0.00026005725
2329,0.066588774
2330,0.00026447477
2331,0.0002644957
2332,0.00026422273
2333,0.00026479014
2334,0.00026848898
2335,0.00026882428
2336,0.0002747958
2337,0.0002641731
2338,0.0002666474
2339,0.00031285197
2340,0.00028240914
2341,0.00027296177
2342,0.0002665254
2343,0.00025941856
2344,0.000260696
2345,0.99878436
2346,0.00027837575
2347,0.00026544207
2348,0.0003108588
2349,0.019494673
2350,0.00029370695
2351,0.00026129745
2352,0.00026144442
2353,0.00040534884
2354,0.000265272
2355,0.0002708113
2356,0.00030031186
2357,0.00026393845
2358,0.0002600245
2359,0.00026333772
2360,0.00029716323
2361,0.0002749793
2362,0.00036979688
2363,0.00025672922
2364,0.00025383598
2365,0.0002657302
2366,0.0002552285
2367,0.9948442
2368,0.00027473664
2369,0.00030480706
2370,0.0010362916
2371,0.0013863576
2372,0.00070758903
2373,0.026645519
2374,0.030243145
2375,0.17541784
2376,0.000525889
2377,0.16737397
2378,0.0005927312
2379,0.00087989203
2380,0.013330559
2381,0.0010398498
2382,0.0003539199
2383,0.6011215
2384,0.8582988
2385,0.0005372675
2386,0.0025511575
2387,0.5257975
2388,0.014675633
2389,0.00031083776
2390,0.0043650693
2391,0.00069109123
2392,0.16737397
2393,0.16737397
2394,0.16737397
2395,0.16737397
2396,0.16737397
2397,0.16737397
2398,0.9976484
2399,0.000485778
2400,0.13160487
2401,0.00030639
2402,0.13160487
2403,0.08127785
2404,0.062851265
2405,0.062851265
2406,0.062851265
2407,0.062851265
2408,0.062851265
2409,0.062851265
2410,0.062851265
2411,0.062851265
2412,0.062851265
2413,0.062851265
2414,0.062851265
2415,0.062851265
2416,0.062851265
2417,0.062851265
2418,0.0072141276
2419,0.00038487997
2420,0.0005936091
2421,0.24442758
2422,0.95956564
2423,0.062851265
2424,0.006813066
2425,0.0025478157
2426,0.00062971114
2427,0.000320265
2428,0.0029861787
2429,0.00027475395
2430,0.0006553371
2431,0.00025640902
2432,0.0007064941
2433,0.002055756
2434,0.006746312
2435,0.00030753482
2436,0.00095847395
2437,0.0048415214
2438,0.00028567394
2439,0.0003272815
2440,0.00028083174
2441,0.00033462644
2442,0.015584239
2443,0.2659318
2444,0.0014218985
2445,0.0004913723
2446,0.0017307987
2447,0.00026741115
2448,0.0002601899
2449,0.00026101756
2450,0.00026525834
2451,0.012924778
2452,0.0018586082
2453,0.998359
2454,0.0060414406
2455,0.9636416
2456,0.00041901274
2457,0.0004474024
2458,0.0076797768
2459,0.0009577715
2460,0.00026470458
2461,0.002155569
2462,0.00026111613
2463,0.00031151532
2464,0.0013200967
2465,0.0007205126
2466,0.05694547
2467,0.9901451
2468,0.0013079043
2469,0.005475778
2470,0.0004909823
2471,0.8622066
2472,0.00040890893
2473,0.0037824125
2474,0.025293032
2475,0.20483771
2476,0.3120189
2477,0.8665047
2478,0.62590563
2479,0.021174513
2480,0.47043106
2481,0.0010293557
2482,0.33437085
2483,0.011696824
2484,0.10555427
2485,0.001645278
2486,0.4655826
2487,0.016976109
2488,0.001697673
2489,0.0022995938
2490,0.6864395
2491,0.029760242
2492,0.8995597
2493,0.015245128
2494,0.068550095
2495,0.006123055
2496,0.004891645
2497,0.0024300066
2498,0.095824346
2499,0.9170085
2500,0.0056744074
2501,0.6151348
2502,0.001720503
2503,0.7446449
2504,0.8629489
2505,0.04906044
2506,0.00224715
2507,0.35505462
2508,0.008781109
2509,0.068550095
2510,0.8629489
2511,0.28564894
2512,0.011021817
2513,0.75440717
2514,0.009782416
2515,0.51294
2516,0.015225155
2517,0.005180713
2518,0.00027330132
2519,0.0003383092
2520,0.00034838132
2521,0.00066344783
2522,0.002724059
2523,0.88133806
2524,0.000978744
2525,0.2536528
2526,0.0014790453
2527,0.26846004
2528,0.001887626
2529,0.010212428
2530,0.9800863
2531,0.88133806
2532,0.005987409
2533,0.00044778877
2534,0.001290482
2535,0.57943004
2536,0.0027954238
2537,0.00078225264
2538,0.00032176953
2539,0.00028952584
2540,0.00055288634
2541,0.00028659083
2542,0.00053658243
2543,0.0024448135
2544,0.0003158474
2545,0.0002554851
2546,0.0026750963
2547,0.006712289
2548,0.00056463276
2549,0.63079226
2550,0.0005248169
2551,0.0011753875
2552,0.0007556303
2553,0.0005002545
2554,0.0012541846
2555,0.15560192
2556,0.00025667658
2557,0.0010188881
2558,0.002512816
2559,0.0038380253
2560,0.004626794
2561,0.0032034195
2562,0.00026644435
2563,0.8141265
2564,0.023291344
2565,0.69878757
2566,0.0003388912
2567,0.00027065742
2568,0.003530187
2569,0.00035413794
2570,0.075333714
2571,0.00067052874
2572,0.00033353112
2573,0.00042281367
2574,0.001013867
2575,0.0002705132
2576,0.0002622003
2577,0.0006302726
2578,0.018027188
2579,0.00026262787
2580,0.00027545553
2581,0.00031447635
2582,0.81810594
2583,0.0006069171
2584,0.0004086323
2585,0.4883531
2586,0.045427725
2587,0.0002916502
2588,0.0002793358
2589,0.0003044292
2590,0.0032489486
2591,0.00025622768
2592,0.014774389
2593,0.0002497037
2594,0.00075829565
2595,0.0002887936
2596,0.00030199927
2597,0.00026935327
2598,0.00034489413
2599,0.0009806756
2600,0.07858871
2601,0.00046499784
2602,0.0024934963
2603,0.0009889299
2604,0.00037175664
2605,0.00033664424
2606,0.00042275642
2607,0.022452783
2608,0.00030882322
2609,0.00052520126
2610,0.0012653931
2611,0.0011542751
2612,0.00035127712
2613,0.0007125662
2614,0.000394108
2615,0.00062759075
2616,0.0004141931
2617,0.00030678636
2618,0.000263697
2619,0.00029615412
2620,0.0002829986
2621,0.000302462
2622,0.00032650083
2623,0.00074145786
2624,0.00025826582
2625,0.00028852804
2626,0.00032359074
2627,0.00028718353
2628,0.00027300025
2629,0.996789
2630,0.0002617632
2631,0.0002589804
2632,0.00032808658
2633,0.00031970185
2634,0.5598028
2635,0.00025487054
2636,0.0003374715
2637,0.0007685533
2638,0.016044255
2639,0.0003809371
2640,0.0060386006
2641,0.0060386006
2642,0.0060386006
2643,0.0060386006
2644,0.0060386006
2645,0.0090374565
2646,0.001907684
2647,0.001907684
2648,0.001907684
2649,0.001907684
2650,0.001907684
2651,0.001907684
2652,0.001907684
2653,0.001907684
2654,0.001907684
2655,0.001907684
2656,0.001907684
2657,0.010948665
2658,0.010808721
2659,0.010808721
2660,0.010808721
2661,0.89530647
2662,0.016093925
2663,0.0016239624
2664,0.0016239624
2665,0.0016239624
2666,0.0016239624
2667,0.0016239624
2668,0.003151484
2669,0.0015328133
2670,0.0015328133
2671,0.0015328133
2672,0.0015328133
2673,0.0015328133
2674,0.0047558323
2675,0.0047558323
2676,0.0047558323
2677,0.0047558323
2678,0.00034886887
2679,0.0047558323
2680,0.018517274
2681,0.0047558323
2682,0.005823048
2683,0.00485878
2684,0.0024828943
2685,0.0021917904
2686,0.013894
2687,0.0023736027
2688,0.0009920246
2689,0.003751623
2690,0.00041362474
2691,0.0011823074
2692,0.02476026
2693,0.0005276891
2694,0.0006497728
2695,0.003975922
2696,0.0028321284
2697,0.0028321284
2698,0.0083254455
2699,0.0014123357
2700,0.00097116287
2701,0.0028321284
2702,0.0028321284
2703,0.0028321284
2704,0.0028321284
2705,0.005994523
2706,0.00029245182
2707,0.00027051786
2708,0.0009904819
2709,0.0030991724
2710,0.0013481311
2711,0.0007671583
2712,0.0011614747
2713,0.0011479859
2714,0.0004932588
2715,0.02476026
2716,0.011536912
2717,0.0017038746
2718,0.00096720766
2719,0.0018234174
2720,0.00025771337
2721,0.0031706323
2722,0.0010700638
2723,0.0015556776
2724,0.99744487
2725,0.9991467
2726,0.0043326537
2727,0.0043326537
2728,0.008349158
2729,0.002220448
2730,0.0045360886
2731,0.0152676795
2732,0.0040871515
2733,0.008196628
2734,0.0023784155
2735,0.0066841585
2736,0.00033002152
2737,0.0012725815
2738,0.0047855983
2739,0.003593845
2740,0.00029587784
2741,0.0019715212
2742,0.003593845
2743,0.0012725712
2744,0.00030134004
2745,0.0052563176
2746,0.00028389934
2747,0.001142059
2748,0.5578363
2749,0.00032201226
2750,0.016737977
2751,0.015541912
2752,0.0036757595
2753,0.019031603
2754,0.003593845
2755,0.0004994877
2756,0.0002584232
2757,0.0002664992
2758,0.0002939734
2759,0.00031096666
2760,0.0002571101
2761,0.00025532587
2762,0.0002949003
2763,0.00070438784
2764,0.0009985456
2765,0.000323079
2766,0.00030499863
2767,0.00026750448
2768,0.00028092682
2769,0.00028878372
2770,0.00027444132
2771,0.0002861013
2772,0.006908724
2773,0.00025675737
2774,0.00026218832
2775,0.00025586784
2776,0.00036551402
2777,0.0006992992
2778,0.001233717
2779,0.20607108
2780,0.1030369
2781,0.003179224
2782,0.1030369
2783,0.0006983907
2784,0.00884643
2785,0.00884643
2786,0.00884643
2787,0.34326786
2788,0.03073621
2789,0.00884643
2790,0.0011787539
2791,0.00034114832
2792,0.019901546
2793,0.0018910519
2794,0.1030369
2795,0.0012605032
2796,0.61273974
2797,0.0031830447
2798,0.03073621
2799,0.002298441
2800,0.005151342
2801,0.00060916616
2802,0.0007648797
2803,0.00040927026
2804,0.95080304
2805,0.0014856091
2806,0.0015229296
2807,0.00047979114
2808,0.1030369
2809,0.0003786177
2810,0.0032837007
2811,0.021870084
2812,0.00095654355
2813,0.1030369
2814,0.1030369
2815,0.0031830447
2816,0.005017735
2817,0.00081109884
2818,0.004506831
2819,0.0012096633
2820,0.0005730628
2821,0.00033591213
2822,0.00884643
2823,0.0015757049
2824,0.00884643
2825,0.1030369
2826,0.1030369
2827,0.009043395
2828,0.1030369
2829,0.1030369
2830,0.1030369
2831,0.0056114197
2832,0.1030369
2833,0.1030369
2834,0.0071492135
2835,0.0017885402
2836,0.0004770453
2837,0.0014899259
2838,0.00884643
2839,0.00044912254
2840,0.00062790007
2841,0.004491859
2842,0.00884643
2843,0.1030369
2844,0.00884643
2845,0.00884643
2846,0.0005081224
2847,0.0018981555
2848,0.00060016906
2849,0.0015256606
2850,0.0008752904
2851,0.0008890095
2852,0.020074857
2853,0.010486013
2854,0.003530187
2855,0.00060217135
2856,0.013789762
2857,0.0024537693
2858,0.0036914533
2859,0.004401697
2860,0.0022571096
2861,0.00090025197
2862,0.011780229
2863,0.0025978573
2864,0.0011404417
2865,0.0003812516
2866,0.17656353
2867,0.7060187
2868,0.23444945
2869,0.0020763979
2870,0.00050876936
2871,0.0011684268
2872,0.71818197
2873,0.0060263234
2874,0.0038415056
2875,0.009848707
2876,0.0009006003
2877,0.018003527
2878,0.2284813
2879,0.0014733591
2880,0.0017574949
2881,0.06718363
2882,0.015155556
2883,0.065629445
2884,0.003530187
2885,0.00065935345
2886,0.0012258914
2887,0.023576936
2888,0.014907273
2889,0.0008420332
2890,0.0009888682
2891,0.00051904115
2892,0.0025431619
2893,0.024430783
2894,0.0027405482
2895,0.0022287352
2896,0.0022287352
2897,0.0022287352
2898,0.0022287352
2899,0.0022287352
2900,0.0022287352
2901,0.0063310666
2902,0.0063310666
2903,0.0063310666
2904,0.0063310666
2905,0.0063310666
2906,0.0063310666
2907,0.0063310666
2908,0.0063310666
2909,0.0063310666
2910,0.003339947
2911,0.003339947
2912,0.003339947
2913,0.003339947
2914,0.003339947
2915,0.0007477753
2916,0.00084442267
2917,0.00083456
2918,0.00083456
2919,0.00801611
2920,0.00801611
2921,0.0026438648
2922,0.017479911
2923,0.0002840951
2924,0.00046721895
2925,0.0004145739
2926,0.00044082175
2927,0.00027442482
2928,0.0014170037
2929,0.00032699583
2930,0.0003341266
2931,0.049566947
2932,0.00057909125
2933,0.06389258
2934,0.55427897
2935,0.00040238048
2936,0.0010801059
2937,0.022997307
2938,0.00030023773
2939,0.00031195072
2940,0.0032693956
2941,0.95769626
2942,0.0006253994
2943,0.00079085305
2944,0.56792665
2945,0.00026298244
2946,0.2995613
2947,0.0010533734
2948,0.98035187
2949,0.0005170203
2950,0.00031861317
2951,0.011044168
2952,0.9984219
